capture_id,service_date,service_kind,entity_id,trip_id,direction,station,pdf_station_column,stop_id,static_scheduled_time,pdf_time,pdf_row_id,pdf_page,pdf_schedule_seconds,gtfsrt_event_time,static_vs_pdf_seconds,gtfsrt_vs_pdf_seconds,late_night_pdf_row,match_method
bart_live_20260911_161720,2026-09-11,weekday,1965195,1965195,S,24TH,24TH,M60-1,16:29:00,4:29 PM,3244,1,59340,2026-09-11T23:30:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965195,1965195,S,GLEN,GLEN,M70-1,16:32:00,4:32 PM,3244,1,59520,2026-09-11T23:33:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965195,1965195,S,BALB,BALB,M80-1,16:34:00,4:34 PM,3244,1,59640,2026-09-11T23:35:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965195,1965195,S,DALY,DALY,M90-1,16:39:00,4:39 PM,3244,1,59940,2026-09-11T23:39:56+00:00,0,56,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965195,1965195,S,COLM,COLM,W10-1,16:43:00,4:43 PM,3244,1,60180,2026-09-11T23:43:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965195,1965195,S,SSAN,SSAN,W20-1,16:46:00,4:46 PM,3244,1,60360,2026-09-11T23:46:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_161720,2026-09-11,weekday,1965195,1965195,S,SBRN,SBRN,W30-1,16:49:00,4:49 PM,3244,1,60540,2026-09-11T23:50:02+00:00,0,62,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,NCON,NCON,C70-2,18:52:00,6:52 PM,4284,1,67920,2026-09-12T02:03:28+00:00,0,688,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,CONC,CONC,C60-2,18:56:00,6:56 PM,4284,1,68160,2026-09-12T02:07:06+00:00,0,666,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,PHIL,PHIL,C50-2,19:01:00,7:01 PM,4284,1,68460,2026-09-12T02:12:06+00:00,0,666,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,WCRK,WCRK,C40-2,19:04:00,7:04 PM,4284,1,68640,2026-09-12T02:14:59+00:00,0,659,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,LAFY,LAFY,C30-2,19:09:00,7:09 PM,4284,1,68940,2026-09-12T02:19:27+00:00,0,627,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,ORIN,ORIN,C20-2,19:14:00,7:14 PM,4284,1,69240,2026-09-12T02:24:11+00:00,0,611,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,ROCK,ROCK,C10-2,19:19:00,7:19 PM,4284,1,69540,2026-09-12T02:29:42+00:00,0,642,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,MCAR,MCAR,K30-4,19:23:00,7:23 PM,4284,1,69780,2026-09-12T02:32:46+00:00,0,586,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,19TH,19TH,K20-2,19:27:00,7:27 PM,4284,1,70020,2026-09-12T02:36:02+00:00,0,542,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,12TH,12TH,K10-2,19:29:00,7:29 PM,4284,1,70140,2026-09-12T02:37:25+00:00,0,505,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,WOAK,WOAK,M10-1,19:33:00,7:33 PM,4284,1,70380,2026-09-12T02:41:39+00:00,0,519,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,EMBR,EMBR,M16-1,19:40:00,7:40 PM,4284,1,70800,2026-09-12T02:48:26+00:00,0,506,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,MONT,MONT,M20-1,19:42:00,7:42 PM,4284,1,70920,2026-09-12T02:49:57+00:00,0,477,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,POWL,POWL,M30-1,19:43:00,7:43 PM,4284,1,70980,2026-09-12T02:51:30+00:00,0,510,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,CIVC,CIVC,M40-1,19:45:00,7:45 PM,4284,1,71100,2026-09-12T02:53:00+00:00,0,480,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,16TH,16TH,M50-1,19:47:00,7:47 PM,4284,1,71220,2026-09-12T02:55:12+00:00,0,492,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,24TH,24TH,M60-1,19:49:00,7:49 PM,4284,1,71340,2026-09-12T02:57:10+00:00,0,490,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,GLEN,GLEN,M70-1,19:52:00,7:52 PM,4284,1,71520,2026-09-12T02:59:56+00:00,0,476,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,BALB,BALB,M80-1,19:54:00,7:54 PM,4284,1,71640,2026-09-12T03:02:08+00:00,0,488,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,DALY,DALY,M90-1,19:59:00,7:59 PM,4284,1,71940,2026-09-12T03:06:14+00:00,0,434,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,COLM,COLM,W10-1,20:03:00,8:03 PM,4284,1,72180,2026-09-12T03:09:53+00:00,0,413,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,SSAN,SSAN,W20-1,20:06:00,8:06 PM,4284,1,72360,2026-09-12T03:12:47+00:00,0,407,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965118,1965118,S,SBRN,SBRN,W30-1,20:09:00,8:09 PM,4284,1,72540,2026-09-12T03:15:54+00:00,0,414,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,PITT,PITT,C80-2,18:57:00,6:57 PM,4336,1,68220,2026-09-12T01:58:44+00:00,0,104,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,NCON,NCON,C70-2,19:04:00,7:04 PM,4336,1,68640,2026-09-12T02:05:10+00:00,0,70,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,CONC,CONC,C60-2,19:07:00,7:07 PM,4336,1,68820,2026-09-12T02:08:48+00:00,0,108,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,PHIL,PHIL,C50-2,19:13:00,7:13 PM,4336,1,69180,2026-09-12T02:13:48+00:00,0,48,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,WCRK,WCRK,C40-2,19:15:00,7:15 PM,4336,1,69300,2026-09-12T02:16:41+00:00,0,101,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,LAFY,LAFY,C30-2,19:20:00,7:20 PM,4336,1,69600,2026-09-12T02:21:10+00:00,0,70,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,ORIN,ORIN,C20-2,19:25:00,7:25 PM,4336,1,69900,2026-09-12T02:26:05+00:00,0,65,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,ROCK,ROCK,C10-2,19:31:00,7:31 PM,4336,1,70260,2026-09-12T02:31:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,MCAR,MCAR,K30-4,19:34:00,7:34 PM,4336,1,70440,2026-09-12T02:35:16+00:00,0,76,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,19TH,19TH,K20-2,19:38:00,7:38 PM,4336,1,70680,2026-09-12T02:39:03+00:00,0,63,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,12TH,12TH,K10-2,19:40:00,7:40 PM,4336,1,70800,2026-09-12T02:41:09+00:00,0,69,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,WOAK,WOAK,M10-1,19:45:00,7:45 PM,4336,1,71100,2026-09-12T02:45:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,EMBR,EMBR,M16-1,19:52:00,7:52 PM,4336,1,71520,2026-09-12T02:52:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,MONT,MONT,M20-1,19:53:00,7:53 PM,4336,1,71580,2026-09-12T02:54:15+00:00,0,75,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,POWL,POWL,M30-1,19:55:00,7:55 PM,4336,1,71700,2026-09-12T02:55:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,CIVC,CIVC,M40-1,19:57:00,7:57 PM,4336,1,71820,2026-09-12T02:57:33+00:00,0,33,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,16TH,16TH,M50-1,19:59:00,7:59 PM,4336,1,71940,2026-09-12T02:59:51+00:00,0,51,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,24TH,24TH,M60-1,20:01:00,8:01 PM,4336,1,72060,2026-09-12T03:01:51+00:00,0,51,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,GLEN,GLEN,M70-1,20:04:00,8:04 PM,4336,1,72240,2026-09-12T03:04:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,BALB,BALB,M80-1,20:06:00,8:06 PM,4336,1,72360,2026-09-12T03:06:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,DALY,DALY,M90-1,20:10:00,8:10 PM,4336,1,72600,2026-09-12T03:11:24+00:00,0,84,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,COLM,COLM,W10-1,20:14:00,8:14 PM,4336,1,72840,2026-09-12T03:15:18+00:00,0,78,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,SSAN,SSAN,W20-1,20:17:00,8:17 PM,4336,1,73020,2026-09-12T03:18:18+00:00,0,78,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965205,1965205,S,SBRN,SBRN,W30-1,20:21:00,8:21 PM,4336,1,73260,2026-09-12T03:21:30+00:00,0,30,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965308,1965308,N,NCON,NCON,C70-1,18:39:00,6:39 PM,3884,2,67140,2026-09-12T02:00:26+00:00,0,1286,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965308,1965308,N,PITT,PITT,C80-1,18:45:00,6:45 PM,3884,2,67500,2026-09-12T02:06:47+00:00,0,1307,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,PITT,PITT,C80-2,19:06:00,7:06 PM,4388,1,68760,2026-09-12T02:06:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,NCON,NCON,C70-2,19:12:00,7:12 PM,4388,1,69120,2026-09-12T02:13:02+00:00,0,62,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,CONC,CONC,C60-2,19:16:00,7:16 PM,4388,1,69360,2026-09-12T02:16:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,PHIL,PHIL,C50-2,19:21:00,7:21 PM,4388,1,69660,2026-09-12T02:22:03+00:00,0,63,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,WCRK,WCRK,C40-2,19:24:00,7:24 PM,4388,1,69840,2026-09-12T02:25:01+00:00,0,61,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,LAFY,LAFY,C30-2,19:29:00,7:29 PM,4388,1,70140,2026-09-12T02:29:42+00:00,0,42,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,ORIN,ORIN,C20-2,19:34:00,7:34 PM,4388,1,70440,2026-09-12T02:34:37+00:00,0,37,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,ROCK,ROCK,C10-2,19:39:00,7:39 PM,4388,1,70740,2026-09-12T02:40:22+00:00,0,82,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,MCAR,MCAR,K30-4,19:43:00,7:43 PM,4388,1,70980,2026-09-12T02:43:48+00:00,0,48,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,19TH,19TH,K20-2,19:47:00,7:47 PM,4388,1,71220,2026-09-12T02:47:35+00:00,0,35,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,12TH,12TH,K10-2,19:49:00,7:49 PM,4388,1,71340,2026-09-12T02:49:41+00:00,0,41,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,WOAK,WOAK,M10-1,19:53:00,7:53 PM,4388,1,71580,2026-09-12T02:54:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,EMBR,EMBR,M16-1,20:00:00,8:00 PM,4388,1,72000,2026-09-12T03:01:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,MONT,MONT,M20-1,20:02:00,8:02 PM,4388,1,72120,2026-09-12T03:02:47+00:00,0,47,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,POWL,POWL,M30-1,20:03:00,8:03 PM,4388,1,72180,2026-09-12T03:04:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,CIVC,CIVC,M40-1,20:05:00,8:05 PM,4388,1,72300,2026-09-12T03:06:05+00:00,0,65,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,16TH,16TH,M50-1,20:07:00,8:07 PM,4388,1,72420,2026-09-12T03:08:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,24TH,24TH,M60-1,20:09:00,8:09 PM,4388,1,72540,2026-09-12T03:10:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,GLEN,GLEN,M70-1,20:12:00,8:12 PM,4388,1,72720,2026-09-12T03:13:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,BALB,BALB,M80-1,20:14:00,8:14 PM,4388,1,72840,2026-09-12T03:15:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,DALY,DALY,M90-1,20:19:00,8:19 PM,4388,1,73140,2026-09-12T03:19:56+00:00,0,56,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,COLM,COLM,W10-1,20:23:00,8:23 PM,4388,1,73380,2026-09-12T03:23:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,SSAN,SSAN,W20-1,20:26:00,8:26 PM,4388,1,73560,2026-09-12T03:26:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,SBRN,SBRN,W30-1,20:29:00,8:29 PM,4388,1,73740,2026-09-12T03:30:02+00:00,0,62,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965308,1965308,N,NCON,NCON,C70-1,18:39:00,6:39 PM,3884,2,67140,2026-09-12T02:00:26+00:00,0,1286,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965308,1965308,N,PITT,PITT,C80-1,18:45:00,6:45 PM,3884,2,67500,2026-09-12T02:06:47+00:00,0,1307,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,PITT,PITT,C80-2,19:06:00,7:06 PM,4388,1,68760,2026-09-12T02:06:39+00:00,0,39,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,NCON,NCON,C70-2,19:12:00,7:12 PM,4388,1,69120,2026-09-12T02:13:02+00:00,0,62,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,CONC,CONC,C60-2,19:16:00,7:16 PM,4388,1,69360,2026-09-12T02:16:57+00:00,0,57,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,PHIL,PHIL,C50-2,19:21:00,7:21 PM,4388,1,69660,2026-09-12T02:22:03+00:00,0,63,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,WCRK,WCRK,C40-2,19:24:00,7:24 PM,4388,1,69840,2026-09-12T02:25:01+00:00,0,61,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,LAFY,LAFY,C30-2,19:29:00,7:29 PM,4388,1,70140,2026-09-12T02:29:42+00:00,0,42,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,ORIN,ORIN,C20-2,19:34:00,7:34 PM,4388,1,70440,2026-09-12T02:34:37+00:00,0,37,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,ROCK,ROCK,C10-2,19:39:00,7:39 PM,4388,1,70740,2026-09-12T02:40:22+00:00,0,82,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,MCAR,MCAR,K30-4,19:43:00,7:43 PM,4388,1,70980,2026-09-12T02:43:48+00:00,0,48,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,19TH,19TH,K20-2,19:47:00,7:47 PM,4388,1,71220,2026-09-12T02:47:35+00:00,0,35,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,12TH,12TH,K10-2,19:49:00,7:49 PM,4388,1,71340,2026-09-12T02:49:41+00:00,0,41,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,WOAK,WOAK,M10-1,19:53:00,7:53 PM,4388,1,71580,2026-09-12T02:54:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,EMBR,EMBR,M16-1,20:00:00,8:00 PM,4388,1,72000,2026-09-12T03:01:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,MONT,MONT,M20-1,20:02:00,8:02 PM,4388,1,72120,2026-09-12T03:02:47+00:00,0,47,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,POWL,POWL,M30-1,20:03:00,8:03 PM,4388,1,72180,2026-09-12T03:04:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,CIVC,CIVC,M40-1,20:05:00,8:05 PM,4388,1,72300,2026-09-12T03:06:05+00:00,0,65,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,16TH,16TH,M50-1,20:07:00,8:07 PM,4388,1,72420,2026-09-12T03:08:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,24TH,24TH,M60-1,20:09:00,8:09 PM,4388,1,72540,2026-09-12T03:10:23+00:00,0,83,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,GLEN,GLEN,M70-1,20:12:00,8:12 PM,4388,1,72720,2026-09-12T03:13:11+00:00,0,71,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,BALB,BALB,M80-1,20:14:00,8:14 PM,4388,1,72840,2026-09-12T03:15:29+00:00,0,89,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,DALY,DALY,M90-1,20:19:00,8:19 PM,4388,1,73140,2026-09-12T03:19:56+00:00,0,56,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,COLM,COLM,W10-1,20:23:00,8:23 PM,4388,1,73380,2026-09-12T03:23:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,SSAN,SSAN,W20-1,20:26:00,8:26 PM,4388,1,73560,2026-09-12T03:26:50+00:00,0,50,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965119,1965119,S,SBRN,SBRN,W30-1,20:29:00,8:29 PM,4388,1,73740,2026-09-12T03:30:02+00:00,0,62,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965309,1965309,N,WCRK,WCRK,C40-1,18:47:00,6:47 PM,3988,2,67620,2026-09-12T02:00:00+00:00,0,780,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965309,1965309,N,PHIL,PHIL,C50-1,18:50:00,6:50 PM,3988,2,67800,2026-09-12T02:02:46+00:00,0,766,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965309,1965309,N,CONC,CONC,C60-1,18:55:00,6:55 PM,3988,2,68100,2026-09-12T02:07:51+00:00,0,771,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965309,1965309,N,NCON,NCON,C70-1,18:59:00,6:59 PM,3988,2,68340,2026-09-12T02:11:16+00:00,0,736,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965279,1965279,N,ORIN,ORIN,C20-1,18:46:00,6:46 PM,4040,2,67560,2026-09-12T01:59:38+00:00,0,818,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965279,1965279,N,LAFY,LAFY,C30-1,18:51:00,6:51 PM,4040,2,67860,2026-09-12T02:04:30+00:00,0,810,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965279,1965279,N,WCRK,WCRK,C40-1,18:55:00,6:55 PM,4040,2,68100,2026-09-12T02:08:53+00:00,0,833,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965279,1965279,N,PHIL,PHIL,C50-1,18:58:00,6:58 PM,4040,2,68280,2026-09-12T02:11:40+00:00,0,820,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965279,1965279,N,CONC,CONC,C60-1,19:03:00,7:03 PM,4040,2,68580,2026-09-12T02:16:45+00:00,0,825,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965279,1965279,N,NCON,NCON,C70-1,19:07:00,7:07 PM,4040,2,68820,2026-09-12T02:20:10+00:00,0,790,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965279,1965279,N,PITT,PITT,C80-1,19:14:00,7:14 PM,4040,2,69240,2026-09-12T02:26:06+00:00,0,726,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965206,1965206,S,PITT,PITT,C80-2,19:26:00,7:26 PM,4440,1,69960,2026-09-12T02:30:32+00:00,0,272,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965206,1965206,S,NCON,NCON,C70-2,19:32:00,7:32 PM,4440,1,70320,2026-09-12T02:36:37+00:00,0,277,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965206,1965206,S,CONC,CONC,C60-2,19:36:00,7:36 PM,4440,1,70560,2026-09-12T02:40:15+00:00,0,255,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965206,1965206,S,PHIL,PHIL,C50-2,19:41:00,7:41 PM,4440,1,70860,2026-09-12T02:45:15+00:00,0,255,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965206,1965206,S,WCRK,WCRK,C40-2,19:44:00,7:44 PM,4440,1,71040,2026-09-12T02:48:08+00:00,0,248,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965206,1965206,S,LAFY,LAFY,C30-2,19:49:00,7:49 PM,4440,1,71340,2026-09-12T02:52:36+00:00,0,216,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965206,1965206,S,ORIN,ORIN,C20-2,19:54:00,7:54 PM,4440,1,71640,2026-09-12T02:57:20+00:00,0,200,False,nearest_pdf_time_to_static_stop_time
bart_live_20260911_185819,2026-09-11,weekday,1965206,1965206,S,ROCK,ROCK,C10-2,19:59:00,7:59 PM,4440,1,71940,2026-09-12T03:02:51+00:00,0,231,False,nearest_pdf_time_to_static_stop_time
