capture_id,service_date,service_date_source,service_date_conflict,source_path,feed_timestamp,entity_id,trip_id,route_id,schedule_relationship,start_date,start_time,stop_time_update_count,missing_stop_sequence_count,first_stop_id,last_stop_id,first_station,last_station,origin_event_time,is_numeric_600_799_entity,is_numeric_600_799_trip,has_route_id,static_trip_exists,static_line,static_terminal,ends_before_static_terminal,has_partial_stop_list,origin_prediction_stale,duplicate_trip_id_in_feed,association_status,association_confidence,association_method,association_evidence,candidate_trip_ids,candidate_entity_ids,rejected_candidate_ids,static_identity_status,counterpart_status
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965302,1965302,,SCHEDULED,,,6,6,C20-1,C70-1,ORIN,NCON,2026-09-11T23:20:50+00:00,False,False,False,True,Yellow,PITT,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965302""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965303,1965303,,SCHEDULED,,,12,12,M16-2,C70-1,EMBR,NCON,2026-09-11T23:18:14+00:00,False,False,False,True,Yellow,PITT,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965303""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965304,1965304,,SCHEDULED,,,20,20,M90-2,C70-1,DALY,NCON,2026-09-11T23:18:01+00:00,False,False,False,True,Yellow,PITT,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965304""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965305,1965305,,SCHEDULED,,,24,24,Y10-1,C70-1,SFIA,NCON,2026-09-11T23:20:54+00:00,False,False,False,True,Yellow,PITT,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965305""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965306,1965306,,SCHEDULED,,,24,24,Y10-1,C70-1,SFIA,NCON,2026-09-11T23:40:54+00:00,False,False,False,True,Yellow,PITT,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965306""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965398,1965398,,SCHEDULED,,,6,6,K30-1,R50-1,MCAR,DELN,2026-09-11T23:20:28+00:00,False,False,False,True,Orange,RICH,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965398""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965399,1965399,,SCHEDULED,,,12,12,A40-2,R50-1,SANL,DELN,2026-09-11T23:18:44+00:00,False,False,False,True,Orange,RICH,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965399""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965400,1965400,,SCHEDULED,,,17,17,A90-2,R50-1,FRMT,DELN,2026-09-11T23:17:56+00:00,False,False,False,True,Orange,RICH,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965400""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965401,1965401,,SCHEDULED,,,20,20,S50-2,R50-1,BERY,DELN,2026-09-11T23:18:28+00:00,False,False,False,True,Orange,RICH,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965401""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965402,1965402,,SCHEDULED,,,20,20,S50-2,R50-1,BERY,DELN,2026-09-11T23:38:28+00:00,False,False,False,True,Orange,RICH,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965402""]",[],[],exact,not_applicable
